UUID,Soubory,Typ,Původní/jiné označení -  Archivní jednotka,Původní/jiné označení -  Inventární číslo,Původní/jiné označení -  Bod schůze,Původní/jiné označení -  Signatura,Ukládací jednotka - typ,Ukládací jednotka - hodnota,Obsah
0ada30570ed14d3ab9ce8fa1fcee1c17,,složka,243,,6,,svazek,179,Plnění usnesení Politického byra Ústředního výboru KSČ ze dne 28. 1. 1958 o problémech plánu práce v roce 1958
e397f802e8c4437a8a3e6068dc603424,,složka,243,,7,,svazek,179,Zkrácení vojensko-průmyslových oborů Vojenské technické akademie Antonína Zápotockého a převedení některých specializací do působnosti Ministerstva školství a kultury
29ddd1689c3641059f4959e945660db7,,složka,243,,8,,svazek,179,Příprava III. konference ministrů zdravotnictví zemí socialistického tábora v Praze
dda0114e6de14f5093e98579be5b83b2,,složka,243,,10,,svazek,179,Delegace KSČ na V. sjezd Jednotné socialistické strany Německa
4890951d7723467099f905e543a1c552,,složka,243,,11,,svazek,179,Přijetí britského novináře E. Younga
380733ddb0fa426ba9088afb9a0c02f5,,složka,243,,12,,svazek,179,Průběh a jednání krajských konferencí strany v roce 1958
aaa37e556b56460db2da9b51bbb3f84e,,složka,243,,13,,svazek,179,Návrh mandátové zprávy XI. sjezdu KSČ
695657d9c4c344eead0e5488782073a9,,složka,243,,14,,svazek,179,"Složení pracovního předsednictva XI. sjezdu KSČ, volební komise, návrhové komise a mandátové komise"
f286c8514e364607820eb6427c523449,,složka,243,,15,,svazek,179,Stanovisko k dopisu Dr. Josefa Lukla Hromádky Ústřednímu výboru KSČ
6475c0fce3ca4e488311bd94b82b6904,,složka,243,,16,,svazek,179,"Opatření ve věci knihy I. Olbrachta ""Biblické příběhy"", vydané Státním nakladatelstvím dětské knihy v dubnu 1958"
ce5d59f2373045c8a6248ea6e4391e12,,složka,243,,17,,svazek,179,Záležitost Marka Smidy
dac29c4da3fc4afca4e489ffa6372ce2,,složka,243,,18,,svazek,179,Žádost o milost pro Antonína Remeše
8cb2e5f9f29e44d6a77ff329f0b8aa87,,složka,243,,19,,svazek,179,Průběh vyšetřování Vojtěcha Křížka
93ba6ca8f84a4dca95ea6f80b98580b0,,složka,243,,20,,svazek,179,Vyslání důstojníků Československé lidové armády na studium vojenských škol v SSSR
27097057e5ad4f298d03987d5dba1f1d,,složka,243,,21,,svazek,179,Jmenování vysokoškolských profesorů na Vojenské technické akademii Antonína Zápotockého v Brně
fafed4b4d17147b3907c78eb597d9153,,složka,243,,22,,svazek,179,Jmenování Dr. Petra Květoně náměstkem předsedy Ústředního geologického úřadu pro výzkum a techniku
08ea93a3268c406a8d84ac386a49faa9,,složka,243,,23,,svazek,179,Odvolání Dr. Vlastimila Jansy z funkce obchodního rady v Brazílii
9f015da352ef4990877b67b71cab4502,,složka,243,,24,,svazek,179,Personální návrhy Ministerstva zahraničního obchodu
7369efaf13bd47919e9ac2cf4437ee73,,složka,243,,25,,svazek,179,Úprava exportní ceny letounů UTI - MIG - 15 a motorů RD - 45 FA
81a889571fd34c3499c5a1d96f3c8ce8,,složka,243,,26,,svazek,179,"Zpráva pro Ústřední výbor KSČ o projednání připomínek k návrhu ""Zásad zvýšení ekonomické účinnosti řízení hospodářství spravovaného národními výbory"""
2ffee57ac97e42d0bb5cfb4e0973a535,,složka,243,,27,,svazek,179,Dopis Ústředního výboru SED
b9cbac42362b42ac9370b0698ee04a19,,složka,243,,28,,svazek,179,Odhalení protistátní skupiny na Slovensku (ústně)
d578be8438bc4dfbbf81a22c189881a8,,složka,243,,29,,svazek,179,Návrh nóty Ministerstva zahraničních věcí rakouskému velvyslanectví
1cd157950841476ea80452798e156977,,složka,243,,30,,svazek,179,Dopis Ústředního výboru KSSS o jednání Gamála Abdela Násira v SSSR (ústně)
cfdc0ee77c5842219c6c0fad614ae457,,série,,,,,,,K informaci
034c32d96809423b8a16c72405dd3127,,složka,243,,1INF,,svazek,179,Americká nóta ze dne 14. 5. 1958 ve věci katastrofy československého letadla u Levoče v lednu 1956
